,suicides_per_100k
2842,3.4671369
6033,8.288982
763,2.595681
4924,5.2940164
4652,1.1471452
4651,1.1471452
3255,5.442873
321,2.5087178
1433,0.0
6124,10.728462
5986,2.5543804
3710,4.088795
6802,1.051276
4706,0.0
5867,1.4899201
242,0.0
3650,2.5104196
7335,2.1021671
3827,10.359801
3770,3.4646251
7782,8.499508
2411,4.420948
1023,1.3956645
7075,8.85387
6542,7.287656
2781,3.253095
5071,10.056658
6456,2.8035634
7864,5.368905
3671,2.3110042
2552,7.718346
1544,5.19728
6975,8.520937
1389,1.9177809
4419,1.4133166
1678,3.8005352
6477,3.072584
5371,10.309069
7435,10.039356
7873,5.1736526
2179,5.7019863
6777,0.6035557
5259,5.1627836
7065,8.75697
3545,2.1438293
4336,6.363752
1881,5.426804
884,2.2604547
6039,8.075448
4347,8.938415
4575,2.0778377
2282,7.460724
7193,7.4535875
1193,1.6312298
107,4.360165
5078,8.541123
1921,7.6122603
2145,5.3627987
6167,9.730077
1569,4.350818
3632,1.865598
1824,5.5471377
4099,6.773502
1319,0.0
650,3.2916973
5038,9.156671
2516,4.8067474
2383,4.1711526
263,0.0
1518,8.880162
5736,3.349167
645,3.1485772
6987,8.571296
1407,0.0
1171,3.2939222
3018,3.744693
1294,0.7923742
2841,3.4671369
2892,4.1503563
6227,8.246307
3895,6.6945033
2044,5.9640665
6377,2.5181901
636,2.508538
421,0.0
7152,7.429409
2600,4.8098087
4938,4.946487
3626,1.865598
2769,3.0029743
5082,8.541123
1601,5.4310637
5954,2.3392193
1540,6.2462077
7575,1.5360138
4820,2.443494
684,1.8549747
2203,6.7678137
2442,5.0608425
6027,9.21124
1839,5.616382
5883,1.3742632
7052,7.2864633
5045,10.486083
2020,6.014694
7372,2.1313162
635,2.508538
6674,9.750219
3774,3.4646251
2446,10.790019
178,3.50874
1883,6.013131
3812,9.689561
2148,5.3627987
6313,0.0
6252,8.598918
381,0.0
3152,3.5661082
90,4.2509885
4948,6.7350883
6222,7.9454083
4736,1.4699937
5845,0.6274333
962,0.7598784
4039,8.439049
4586,1.6585808
3453,1.0515026
7895,6.313022
1163,3.2939222
5323,0.0
1311,0.0
3977,6.0602984
6028,9.21124
148,4.4759784
2856,4.0892415
2997,2.3556845
1413,0.0
2835,3.9306915
4267,0.040577695
182,1.6853744
7601,8.66913
196,0.0
3529,1.9795284
6905,1.1858
3829,10.359801
3492,0.0
6093,7.757757
74,1.9311233
2897,3.5160658
3481,0.0
4700,0.0
138,0.0
2617,10.356162
2117,4.8294253
6887,1.025603
76,1.9311233
4757,0.3460974
7555,1.7733644
5362,10.346575
4803,0.30160543
1475,4.6818123
3656,2.399701
482,6.7545457
2772,3.0029743
3640,2.016955
6387,2.9203882
2839,3.9306915
7912,7.670198
5915,2.0864475
5432,6.872345
2475,6.049439
5,1.6651905
1098,3.7820911
4499,1.7231305
4943,6.7350883
2994,2.3556845
6919,0.97123647
5518,5.737695
2159,5.5307093
6943,8.18111
4661,1.8302773
7397,6.835909
6933,7.890016
3206,3.4903123
401,0.0
63,5.111694
917,0.74176115
2434,5.024892
1282,3.9819539
7366,2.1313162
5875,1.2967422
7352,2.5901415
4885,3.3955858
5924,1.7515761
5772,4.654585
1715,4.5960646
1778,5.0028167
6297,6.338311
4902,6.3417487
7586,1.70976
2732,5.00376
3125,3.6719968
515,9.189855
7758,7.44281
2694,8.910246
3929,6.831852
3989,5.148071
1410,0.0
595,8.226281
7411,7.2323027
5734,3.349167
4762,0.3460974
7821,7.6310015
1467,0.5854801
5527,5.318931
1148,4.1460657
1339,0.39079446
6489,7.9614663
6959,8.890984
5195,4.1409473
979,0.83611476
1845,5.8418393
1386,1.9177809
7787,8.029837
7622,8.219736
3347,0.0
5053,7.328193
6497,6.501612
6880,1.025603
7103,7.963884
1851,10.418105
534,8.60182
2143,4.6227813
2351,2.6632054
7277,6.8640423
7097,5.305643
4564,2.0778377
5963,2.1766815
2393,4.8279657
5674,2.7186794
4737,1.4699937
4374,0.0
7626,8.219736
5492,0.19277915
7246,6.426954
7681,7.428202
5424,10.46147
6101,10.194176
5805,5.186741
6747,0.93236476
6578,6.194482
4744,0.3564732
812,2.8070924
3991,5.1858125
2829,4.087164
498,8.259509
5983,2.2865503
427,1.0882696
4136,6.92916
5161,3.925434
2281,7.460724
3739,2.7578595
6543,7.287656
2093,5.0179687
7099,5.305643
6973,8.520937
5409,9.279702
3722,4.1343226
167,0.0
6042,8.075448
5534,5.905981
3896,6.6945033
6961,9.017511
5051,7.328193
2575,7.341875
4462,2.0401855
3591,1.9791678
5503,4.5696244
5016,10.571151
6100,10.194176
1936,10.564005
2471,5.457598
1244,7.1729956
2491,5.816093
7215,6.369014
2291,7.1539826
2725,6.776294
1423,0.0
244,0.0
1001,1.6809132
1677,3.839685
1184,1.6678957
1895,6.394393
4130,6.8479424
7493,2.9423943
1383,1.9177809
1401,1.1453573
1742,4.288088
4503,1.7231305
3909,6.4795094
5373,10.24137
5423,10.46147
5665,2.0476072
3224,3.5117514
4329,6.363752
6159,8.5625725
5151,3.5894005
2652,9.932187
340,0.0
683,1.8549747
2762,3.2948568
3569,1.6816846
6927,7.97311
1674,3.839685
3624,1.865598
4853,4.389816
3823,9.137829
2542,6.59488
4795,0.30160543
6386,2.9203882
3241,4.8198247
6038,8.288982
7724,6.791239
3001,2.47566
3194,3.0787742
5580,5.5212264
6049,8.5393
6845,0.8156634
3653,2.5104196
2190,6.6256137
7838,8.807169
4438,1.7206008
732,2.4545217
2933,4.2788854
4050,8.663477
5719,3.1448734
3948,5.391737
4995,5.462744
4191,0.14077626
764,2.595681
1953,2.889983
1913,6.8218193
6538,7.287656
5301,0.0
1425,0.0
4495,1.7231305
7675,7.6424394
2023,6.5044074
7739,7.318979
4294,1.4013873
6904,1.1858
1648,0.13611694
5341,0.0
6547,4.8250904
4307,0.11598004
2878,3.1286488
4590,1.3949096
7615,8.558269
4969,9.157928
7114,7.1147137
5491,0.19277915
48,3.027005
7239,6.292479
271,0.0
6694,0.37857077
7013,7.766299
3188,3.0787742
5837,5.5822406
7433,10.039356
7707,7.123868
6598,4.770708
7381,8.632411
121,0.0
3050,3.9192917
4148,7.33614
6195,8.684641
5397,10.273752
832,2.0691903
961,0.7598784
526,8.875821
147,4.4759784
339,0.0
5475,0.49855247
1041,0.0
1902,7.21062
2326,0.7997907
6790,0.890576
1473,4.6818123
4769,1.6364684
2154,5.746925
5160,3.925434
6113,10.199088
2415,5.5349464
7885,5.707206
7409,7.2323027
4929,6.3005686
2636,10.172319
2579,6.826202
1488,4.421697
4631,1.2298654
6329,3.012087
5974,2.2865503
1217,0.41169477
833,2.0691903
4551,2.254412
1338,0.39079446
5895,1.5865482
4697,7.802001
7044,7.243891
6164,9.730077
5080,8.541123
6650,9.249326
6966,8.705542
755,2.595681
4132,6.92916
800,2.5090194
3830,10.359801
7414,8.311701
2169,6.666241
5671,2.7186794
4035,8.439049
6628,9.829198
1078,4.9103107
330,0.0
2818,4.8948574
4406,0.0
1852,10.418105
3203,3.4903123
7582,1.70976
3756,3.3353179
5702,2.9405086
7848,6.9635124
6102,10.194176
5661,2.0476072
6720,0.45880365
5101,2.6355798
104,4.360165
4238,0.08279116
5327,0.0
141,0.0
914,0.74176115
3140,3.0814598
1639,8.129191
729,2.4545217
7349,2.5901415
1981,3.8802123
4823,2.443494
6105,10.348293
2184,5.7019863
382,0.0
2162,5.5307093
739,1.9508221
3589,1.7775612
5682,2.8944569
7237,6.292479
5601,4.6115108
4513,1.4716487
342,0.0
3107,3.9085875
6391,2.9203882
1114,5.5883837
6787,0.890576
3328,1.1307995
4025,8.675571
5093,9.005514
7740,7.1707997
1445,1.8987342
1574,4.350818
5910,2.0864475
1254,5.8333335
2849,3.4671369
1007,1.6809132
1050,0.0
5711,3.1448734
5751,3.6798942
677,2.1833441
1100,3.7820911
1814,5.348029
7234,6.366448
5290,0.0
6967,8.705542
727,2.4545217
2687,9.162632
6067,5.7813625
2758,3.2948568
1833,5.6081643
6029,9.21124
3659,2.399701
1726,4.538293
2650,9.932187
4778,1.6364684
7430,10.039356
5821,5.3114705
1232,0.7413717
4198,0.14077626
6911,1.1858
5847,0.6274333
6699,0.26993245
6324,4.263341
7256,6.599621
6201,8.205071
5975,2.2865503
1375,0.38548422
2771,3.0029743
1018,1.3956645
2560,7.9275217
3556,1.9987987
5167,3.8145397
3333,1.1139331
5181,3.8530664
7685,7.363759
6481,9.71409
2809,3.41027
4584,1.6585808
5981,2.2865503
2472,6.049439
5129,3.0484154
5593,5.506277
6011,2.90849
3313,4.5957994
2328,1.0135878
6098,10.194176
973,0.83611476
565,7.761451
1336,1.1768167
4199,0.046407264
2124,5.241577
28,1.754817
7730,7.3834105
2946,2.1055179
3971,5.8667474
6494,7.9614663
561,7.761451
6238,7.5735145
4291,0.0
1750,4.813371
31,1.754817
567,7.8316154
5146,3.59953
6946,8.523483
56,5.7098713
4043,8.659226
4920,5.2940164
5241,4.8277493
485,7.164824
1704,4.5143237
5083,8.541123
7264,6.463862
6480,9.71409
7324,1.6873827
5425,10.46147
6075,5.6351967
3947,5.391737
4122,6.6397357
143,4.4759784
1068,3.004797
1914,6.8218193
1296,0.7923742
2353,2.6632054
769,2.0686998
3762,3.6709905
3103,3.6492057
6726,0.69911563
3663,2.399701
6366,3.675551
3840,9.859368
5871,1.2967422
6229,8.246307
5414,9.806324
2825,4.087164
1239,6.751055
273,0.0
7634,8.037096
5969,2.1766815
5089,10.421878
4441,1.7206008
4165,7.4604373
4596,1.3949096
6549,4.8250904
1811,5.1913314
5873,1.2967422
5540,5.905981
4394,0.0
2279,7.460724
4928,6.3005686
659,3.7755575
7513,2.8267217
2731,5.00376
6872,0.76484716
331,0.0
1364,0.0
1340,0.39079446
5977,2.2865503
6714,0.45880365
5076,9.741247
497,7.303723
6463,2.8035634
4676,9.340293
3277,0.0
1592,4.0970325
2737,5.00376
5857,1.4899201
5267,5.143344
6460,2.8035634
2441,5.0608425
7828,7.7656126
5036,9.156671
492,7.303723
7669,7.9665666
7506,2.8267217
2599,4.8098087
4552,2.5206401
4223,0.20909321
5363,10.439408
3308,3.516834
2469,5.457598
6568,7.1526494
4269,0.040577695
6624,9.242268
1192,1.6312298
1211,0.41169477
4128,6.8479424
7904,7.265567
5479,0.47299558
803,2.5090194
7574,1.5360138
7141,7.808181
3871,7.232256
4311,0.11598004
6744,0.6581451
6235,7.5735145
6023,10.010088
7621,8.219736
3210,3.647518
3798,5.3265233
623,2.476167
5562,5.776474
7074,8.85387
7624,8.219736
1748,4.813371
4168,7.4604373
3476,0.0
7302,1.5918155
6965,8.705542
5687,2.3676157
4557,2.5206401
6742,0.6581451
4187,0.14077626
585,8.449141
6233,7.5735145
751,2.8215928
5430,6.872345
513,9.189855
4246,0.08279116
6762,0.56454104
7698,7.4094396
5732,3.349167
1536,6.2462077
6948,8.523483
4219,0.12669769
4021,8.3889
7596,1.415864
1312,0.0
608,3.1169353
5936,1.8517874
200,0.0
7478,2.8101454
1233,0.7413717
955,0.7949577
5305,0.0
4260,0.040577695
3701,2.7928674
2327,1.0135878
2263,6.7337475
7765,8.027719
5220,4.2957754
73,1.9311233
5922,1.7515761
308,0.0
5335,0.0
5931,1.8517874
5627,4.175884
1130,3.1512263
3073,3.5432918
4437,1.7206008
1058,0.0
5802,4.124731
5226,4.2724266
6601,8.144364
3455,1.0515026
6928,7.97311
5526,5.4303493
4544,2.254412
3149,3.0814598
1884,6.013131
618,2.476167
3976,6.0602984
4715,1.1741545
7495,2.1271868
1094,3.7820911
3090,3.4975755
2656,8.33579
4648,1.1471452
444,6.5860987
1513,8.880162
6671,10.79414
2881,3.7583954
1212,0.41169477
1695,4.14661
935,1.5943497
6429,2.14662
299,0.0
3768,3.6709905
5509,5.739824
1919,7.6122603
5994,2.5543804
6285,6.941914
7272,6.8640423
4017,8.1758175
5272,5.143344
1430,0.0
3974,5.8667474
269,0.0
5096,9.874732
1493,0.532907
4209,0.046407264
1646,0.13611694
3017,3.744693
7162,8.754355
1817,5.348029
419,0.0
6461,2.8035634
654,3.7755575
3499,0.0
5444,6.0173936
6436,1.7327378
6663,8.553417
4116,6.6397357
4413,1.4133166
5285,5.451308
1709,4.545543
5389,9.879371
1730,4.194761
5992,2.5543804
1635,7.673125
5461,5.751867
2152,5.746925
7910,7.670198
7093,7.456266
2315,0.11672248
40,3.0309293
7066,8.75697
849,2.7916284
7176,8.894284
6205,6.7821603
4756,0.3460974
1461,0.5854801
3412,3.1773603
3490,0.0
1191,1.6312298
39,3.0309293
7893,6.313022
5324,0.0
1922,7.6122603
6881,1.025603
597,8.226281
1618,6.0211544
6678,9.622239
3211,3.647518
5783,4.805244
1608,5.2854867
4520,2.0846815
4873,2.8719127
3729,2.7755544
3935,5.7936835
5771,4.654585
1220,0.41169477
6862,0.8510878
576,7.659985
6839,1.0096018
7113,7.1147137
5337,0.0
3670,2.3110042
5276,5.4821706
2859,2.7219014
2198,6.7537737
1322,0.0
1702,4.5143237
3182,3.7103686
989,1.209619
6453,2.4426184
3292,0.0
3139,3.1987653
7005,8.250905
3915,6.9463797
4423,2.0718231
3457,1.0515026
5232,4.543382
6667,8.553417
2482,5.2646437
7347,2.5901415
152,5.803285
1990,3.4752758
3366,0.0
509,9.2088
3505,0.0
5240,4.8277493
10,1.6651905
3323,1.1307995
4360,7.317644
3115,3.6767676
714,1.6913905
2346,2.4241974
1590,4.0970325
463,7.2497993
582,8.449141
2288,7.0392823
4189,0.14077626
1335,1.1768167
6421,2.14662
5650,2.78072
2488,5.481618
1552,8.410748
5440,6.0173936
6030,9.21124
7020,7.6714573
6912,1.1858
7606,8.66913
6010,2.90849
1177,1.6678957
5223,4.2957754
2693,8.910246
6639,10.209057
7145,8.067811
6442,1.7327378
5235,4.543382
6050,8.5393
3049,3.9192917
7473,2.8101454
7690,7.363759
87,4.2509885
3690,2.6146924
1240,6.751055
1135,3.1512263
1200,1.5809908
7898,6.955545
6450,2.4426184
3096,3.4975755
3349,0.0
5025,8.056882
4960,3.5879495
6406,2.7817366
5402,9.922767
3433,0.0
931,1.0347775
1466,0.5854801
1993,3.58715
4405,0.0
3558,1.6816846
5106,2.6355798
3175,3.7797122
7398,6.835909
2804,4.9093885
6493,7.9614663
1626,5.5575895
1165,3.2939222
193,0.0
3415,0.0
1432,0.0
4480,2.4227102
7588,1.70976
656,3.7755575
5642,3.0697258
6003,2.55676
919,0.74176115
2945,2.1055179
6690,0.37857077
2891,4.1503563
6190,8.684641
638,3.1485772
100,4.7182546
2992,2.3556845
3746,3.1495059
5679,2.8944569
2335,1.0135878
3258,5.442873
3003,2.47566
5631,4.175884
1643,0.13611694
1908,6.9866195
344,0.0
5999,2.55676
7735,7.318979
2192,6.6256137
1042,0.0
169,0.0
3673,2.3110042
5567,5.776474
4903,6.3417487
2882,3.7583954
6685,0.37857077
1122,5.124826
4925,5.2940164
1483,7.7562327
7715,7.220036
2164,5.5307093
6584,3.6934896
4380,0.0
7746,7.1707997
2041,5.9640665
1983,3.8802123
6925,7.97311
1591,4.0970325
3930,6.831852
4445,1.9124116
3512,0.0
3716,4.1343226
4048,8.663477
2541,5.7344313
6833,1.0096018
3809,10.300783
4534,2.2556908
131,0.0
4227,0.20909321
4819,2.443494
234,0.0
7404,6.3904457
5551,6.8206525
1047,0.0
6390,2.9203882
3023,5.5898113
7038,7.8845553
4412,1.4133166
5055,9.917632
3392,6.4044404
1937,10.564005
1671,3.839685
3958,6.0013356
1912,6.8218193
3079,3.5432918
3041,3.6289904
7508,2.8267217
6198,8.205071
5793,4.277233
4477,1.9170036
5800,4.124731
7210,5.8536735
4764,0.3460974
6616,8.465871
2554,7.229279
166,0.0
6518,7.524926
119,0.0
249,0.0
5168,3.8145397
942,1.5943497
7602,8.66913
20,2.6003633
5971,2.1766815
5680,2.8944569
7769,7.9048405
6498,6.501612
4416,1.4133166
4999,5.462744
519,9.454978
6002,2.55676
5020,10.571151
5019,10.571151
7243,6.426954
7313,2.2754714
1662,3.6555974
1176,1.6678957
1408,0.0
5068,10.056658
3844,7.31455
3933,6.831852
2089,5.0179687
2035,6.347677
2601,4.8098087
5666,2.7186794
6413,2.6967537
5190,4.1409473
6433,1.7327378
798,2.5090194
7481,2.8101454
3525,2.056223
4886,3.3955858
6581,6.194482
3741,2.7578595
1275,7.048093
2810,3.41027
5211,4.418484
4443,1.7206008
2323,0.7997907
5215,4.418484
4689,10.178747
4193,0.14077626
4797,0.30160543
5457,5.7566752
6502,6.501612
4393,0.0
5431,6.872345
7364,2.2796667
327,2.5087178
5952,2.3392193
3655,2.5104196
4677,9.340293
937,1.5943497
1980,3.8802123
7657,7.9042087
6827,0.93545085
6107,10.348293
2163,5.5307093
6957,8.890984
5385,10.376517
5052,7.328193
1836,5.616382
3357,0.0
4232,0.20909321
457,7.316873
5313,0.0
7311,2.2754714
1504,0.532907
208,0.0
2138,4.6227813
2786,1.7448376
3400,1.0624057
1236,6.751055
5119,2.9713438
15,2.6003633
3814,9.689561
700,1.8711425
3861,7.8651686
325,2.5087178
6451,2.4426184
5376,10.051406
1577,3.0690498
6242,7.756973
5988,2.5543804
5733,3.349167
6989,8.571296
3361,0.0
7757,7.44281
2417,5.5349464
6059,6.5658927
94,4.7182546
5810,4.0291233
2787,1.7448376
3692,2.6146924
1358,3.5035405
3290,0.0
5411,9.279702
4667,1.8302773
2101,4.921513
3595,1.9791678
1773,5.0028167
5764,3.536234
391,0.0
6151,10.617223
4203,0.046407264
2661,9.974369
4053,8.302214
1517,8.880162
481,6.7545457
7058,7.985314
3268,2.4390244
1712,4.545543
2743,5.8076267
783,1.9704837
1926,7.5742793
3856,8.302644
7896,6.313022
4296,1.4013873
2939,4.2788854
3147,3.0814598
891,1.8470803
3811,10.300783
5013,8.279819
2061,5.482429
1175,1.6678957
4433,1.7206008
6605,8.144364
7807,7.576917
1376,0.38548422
3839,9.859368
2010,5.865029
3777,9.104041
4346,3.0338426
5987,2.5543804
680,2.1833441
5133,3.0484154
1696,4.14661
3698,2.6146924
4547,2.254412
4770,1.6364684
7007,8.250905
2604,5.13461
6797,1.051276
3702,2.7928674
3181,3.7103686
2628,9.03223
61,5.111694
6668,8.553417
2902,3.5160658
7062,7.985314
6063,6.5658927
5156,3.925434
5697,2.3676157
2815,4.8948574
5628,4.175884
6923,0.97123647
1731,4.194761
5731,3.349167
3683,2.1431968
2685,9.162632
6878,1.025603
5820,5.3114705
1470,0.5854801
459,7.2497993
132,0.0
290,2.6144817
7726,7.3834105
7022,7.6714573
620,2.476167
3530,1.9795284
1871,6.6296015
7892,6.313022
6891,1.2180269
7421,9.879976
1945,2.889983
4211,0.12669769
529,8.875821
3310,3.516834
406,0.0
1327,1.1768167
1083,3.6854072
5714,3.1448734
7900,6.955545
578,7.659985
7723,6.791239
6782,0.890576
2480,5.2646437
6585,3.6934896
2504,5.1236596
7578,1.70976
7897,6.955545
5275,5.4821706
7208,5.8536735
6332,3.012087
1585,4.0970325
4675,9.340293
6459,2.8035634
5384,10.376517
7517,2.7217767
5932,1.8517874
1603,5.2854867
4391,0.0
5381,9.801616
3191,3.0787742
2710,8.6827545
2610,5.13461
7233,6.366448
2306,0.11672248
6528,9.793
494,7.303723
3263,5.1203694
6396,2.7817366
113,5.0782766
5623,3.760065
1448,1.8987342
6111,10.199088
3850,8.116296
2551,7.718346
181,3.50874
2557,7.229279
2728,6.776294
7140,7.808181
4915,5.0740275
5157,3.925434
6771,0.6035557
5560,6.3732395
6735,0.6581451
6572,7.1526494
4975,7.849115
295,2.6144817
5120,2.9713438
1787,5.0515366
834,2.0691903
3619,2.4598782
4523,2.0846815
2137,4.6227813
6374,2.5181901
5032,8.793472
1080,4.9103107
2514,5.6600566
1323,0.0
2806,4.9093885
6557,4.794496
5629,4.175884
1128,5.124826
7636,7.881716
3219,3.5117514
312,1.2713265
5790,4.277233
3894,6.6945033
4281,2.050524
2221,8.395811
6426,2.14662
5234,4.543382
5712,3.1448734
5014,8.279819
7699,7.4094396
352,0.0
1975,3.587702
6180,9.264513
920,0.74176115
2045,5.8127613
632,2.508538
4143,6.9208
7796,7.3206444
4123,6.8479424
577,7.659985
7672,7.6424394
3389,6.4044404
6318,4.263341
3711,4.088795
432,1.0882696
5495,0.19277915
2230,8.505945
531,8.60182
5997,2.55676
6293,6.338311
6721,0.69911563
3335,1.1139331
3282,0.0
2854,4.0892415
6576,6.194482
268,0.0
5703,2.9405086
1788,5.0515366
2811,3.41027
245,0.0
1059,0.0
982,0.83611476
543,8.652829
1861,6.3455462
660,3.7755575
3657,2.399701
3259,5.1203694
3764,3.6709905
6789,0.890576
7772,7.9048405
2683,9.162632
5784,4.805244
2330,1.0135878
559,7.761451
702,1.8711425
6399,2.7817366
4108,6.585895
3803,10.810811
3291,0.0
1105,4.837014
2342,2.4241974
2826,4.087164
7281,7.7036786
4051,8.302214
4787,0.0
2074,5.4333024
1102,4.837014
4055,8.302214
5554,6.3732395
44,3.0309293
4841,5.384385
4458,2.0401855
6552,4.8250904
7682,7.428202
2590,7.0643444
6439,1.7327378
4479,1.9170036
1541,6.2462077
7060,7.985314
1452,1.2330456
1680,3.8005352
4409,1.4133166
1111,5.5883837
3344,0.0
1033,0.694348
4147,7.33614
589,7.6867404
3341,1.1139331
2830,4.087164
5535,5.905981
1663,3.6555974
98,4.7182546
4857,4.389816
4328,6.363752
1940,10.700492
2091,5.0179687
7275,6.8640423
184,1.6853744
1859,10.517334
6867,0.76484716
4617,1.1884396
743,1.9508221
4331,6.363752
4901,6.3417487
2937,4.2788854
4500,1.7231305
3972,5.8667474
6752,0.93236476
554,8.327544
221,1.5794046
7127,6.7528443
7668,7.9665666
4177,7.1376104
1040,0.0
123,0.0
6586,3.6934896
5056,9.917632
628,2.508538
7552,1.8278272
2663,9.974369
1647,0.13611694
1689,3.9451213
2378,5.4883714
3077,3.5432918
3196,3.0787742
191,1.6853744
5955,2.3392193
4959,3.5879495
1172,3.2939222
7304,1.5918155
6353,3.084811
2760,3.2948568
721,1.6618123
3542,2.1438293
4120,6.6397357
7344,2.5901415
3365,0.0
6571,7.1526494
1943,10.700492
3755,3.3353179
1285,3.9819539
4388,0.0
5516,5.737695
4896,7.592801
4115,6.6397357
3391,6.4044404
3778,9.104041
7028,8.00241
3242,5.1096272
3114,3.6767676
4810,0.5864793
2457,5.090369
5122,2.9713438
1136,3.1512263
2341,2.4241974
3169,3.7797122
5651,2.78072
5330,0.0
5753,3.6798942
6524,6.1804695
6379,2.5181901
2812,3.41027
3857,8.302644
1906,6.9866195
3730,2.7755544
3613,2.4598782
2708,8.6827545
3385,1.0729383
1169,3.2939222
3938,5.7936835
5616,3.9761503
3421,0.0
5706,2.9405086
5282,5.451308
2777,3.253095
1367,0.0
5641,3.0697258
3833,10.60853
4632,1.2298654
7301,1.5918155
270,0.0
4907,8.09627
6653,9.869631
1214,0.41169477
6074,5.6351967
6065,6.5658927
6292,6.338311
6896,1.2180269
5760,3.536234
5508,5.739824
2437,5.0608425
4624,1.2298654
1156,4.1987677
1931,10.564005
899,0.72072625
3098,3.6492057
1925,7.5742793
2329,1.0135878
4216,0.12669769
3738,2.7578595
5113,2.8116364
5264,4.920052
4473,1.9170036
3940,5.055193
292,2.6144817
5881,1.3742632
5967,2.1766815
149,4.4759784
1370,0.0
2349,2.4241974
2126,5.241577
7213,5.8536735
7390,7.2048273
2087,5.0179687
227,1.5794046
2503,5.1236596
1310,0.0
523,9.454978
1439,0.0
6825,0.93545085
26,1.754817
5421,10.222154
3100,3.6492057
7909,7.265567
1053,0.0
2017,6.014694
6150,10.617223
5709,2.9405086
3026,5.5898113
2114,4.7489686
287,2.6144817
16,2.6003633
4791,0.0
4712,1.1741545
7336,2.1021671
115,5.0782766
776,1.9704837
1559,4.897559
1304,0.0
7819,7.6310015
3536,1.9795284
758,2.595681
5476,0.47299558
6770,0.6035557
319,1.2713265
1103,4.837014
1609,5.2854867
3565,1.6816846
2213,5.4895544
4276,2.050524
6964,9.017511
7289,10.790881
2429,5.024892
4683,10.229982
4442,1.7206008
3339,1.1139331
7733,7.318979
2955,1.7280691
4121,6.6397357
4184,6.8619375
7122,6.8511224
4753,0.3564732
2646,9.007092
2367,2.6078625
4674,9.340293
5828,4.828557
4418,1.4133166
6160,8.5625725
4726,1.1374537
7098,5.305643
7771,7.9048405
23,1.754817
814,2.8070924
7725,6.791239
2052,5.3659697
1767,4.7591248
6915,0.97123647
6173,7.952791
99,4.7182546
4494,1.7231305
7291,10.448153
6539,7.287656
1015,1.3956645
1917,7.6122603
3696,2.6146924
1065,3.004797
3350,0.0
6294,6.338311
7770,7.9048405
1863,6.3455462
239,0.0
4838,5.384385
7580,1.70976
5791,4.277233
6186,8.274351
5471,0.49855247
6231,8.246307
3081,3.6627746
5607,4.3188887
240,0.0
1624,5.5575895
3061,3.5691934
5996,2.55676
2988,2.670609
6717,0.45880365
2473,6.049439
4865,4.928965
1321,0.0
7641,7.881716
7766,8.027719
3440,0.0
7505,2.1271868
6929,7.97311
1028,0.694348
6169,7.952791
1938,10.700492
2086,5.4276247
1126,5.124826
3325,1.1307995
5848,0.6274333
3275,2.4390244
7529,2.2427638
1261,6.6777964
5520,5.4303493
1595,5.4310637
5127,3.0484154
1706,4.5143237
1954,2.889983
1587,4.0970325
5795,4.124731
5785,4.805244
1341,0.39079446
7355,2.2796667
2427,5.4670744
2899,3.5160658
7130,6.7528443
1582,3.0690498
4981,5.045116
6990,8.571296
7483,2.8101454
1352,3.5035405
3828,10.359801
537,8.60182
4831,3.0229745
2619,10.356162
7250,6.599621
910,0.72072625
6550,4.8250904
3102,3.6492057
474,7.0136905
1223,0.7413717
5383,9.801616
2269,7.4319005
4305,1.4013873
1794,5.1749115
3108,3.9085875
2563,7.9275217
5824,5.3114705
2000,3.616897
6177,9.264513
3298,0.0
5517,5.737695
3553,1.9987987
1079,4.9103107
3416,0.0
1820,5.348029
4452,1.9124116
3980,6.0602984
6658,8.275554
5555,6.3732395
2546,6.59488
6993,8.706415
5001,7.8715944
6551,4.8250904
5309,0.0
207,0.0
2171,6.666241
6963,9.017511
1085,3.6854072
6428,2.14662
2242,8.851984
5006,7.8715944
612,3.1169353
7524,2.7217767
7680,7.428202
470,7.031335
6272,7.423824
5103,2.6355798
7012,7.766299
2789,1.7448376
435,1.0882696
6799,1.051276
4024,8.675571
4825,2.443494
7600,8.66913
3526,2.056223
5907,2.0864475
7078,8.85387
3056,3.5691934
7136,4.378357
2621,10.356162
2309,0.11672248
2578,6.826202
3585,1.7775612
7125,6.8511224
2125,5.241577
1512,6.1504397
1565,4.897559
934,1.0347775
7471,3.9110694
4537,2.2556908
2139,4.6227813
7072,8.85387
7131,4.378357
1004,1.6809132
1355,3.5035405
3924,6.7267537
6545,4.8250904
5951,2.3392193
7297,1.5918155
6330,3.012087
6114,10.199088
6486,10.070836
4173,7.1376104
4084,7.4175105
88,4.2509885
7464,3.9110694
1337,1.1768167
4371,5.7496047
4126,6.8479424
5888,1.3742632
6629,9.829198
3354,0.0
5506,4.5696244
2301,6.0858274
4258,0.08195291
5929,1.8517874
1691,3.9451213
2790,1.7448376
5864,1.4899201
4851,4.737933
6499,6.501612
2090,5.0179687
5519,5.737695
4002,4.550184
2134,5.9745793
6427,2.14662
3491,0.0
3785,6.082873
220,1.5794046
1054,0.0
7112,7.1147137
171,3.50874
7877,5.532246
6533,9.793
7322,1.6873827
2409,4.420948
2043,5.9640665
1693,3.9451213
1276,7.048093
4253,0.08195291
710,1.6913905
3343,0.0
3675,2.3110042
6168,7.952791
7223,6.379949
386,0.0
1426,0.0
7276,6.8640423
2930,2.4149048
4249,0.08195291
3148,3.0814598
711,1.6913905
5804,5.186741
6306,0.0
5559,6.3732395
